Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
703877;Krymka;Krymka;Krimka,Krymka,Кримка,Крымка;P;PPL;UA;Ukraine;;16;4808;;;1204;73;73;Europe/Kyiv;2022-10-27;Ukraine;47.93785, 30.76483
704427;Krasnen’koye;Krasnen'koye;Krasnen'koe,Krasnen'koye,Krasnenke,Krasnenké,Krasnen’koye,Красненькое;P;PPL;UA;Ukraine;;16;4808;;;1002;103;114;Europe/Kyiv;2022-10-27;Ukraine;48.13384, 30.32703
704469;Krasna;Krasna;Krasna,Krasnaya,Krasni,Krasnoye,Krаsnа,ke la si na,Красна,Красни,克拉斯納;P;PPL;UA;Ukraine;;06;2612;;;3096;;428;Europe/Kyiv;2022-10-27;Ukraine;48.57459, 24.69601
705512;Kochetok;Kochetok;Kachehtok,Kocetok,Kochegok,Kochetok,Koczetok,Kotchetok,Kotschetok,Kotxetok,Koçetok,Kočetok,ke qie tuo ke,Качэток,Кочеток,Կոչետոկ,科切托克;P;PPL;UA;Ukraine;;07;6314;;;3481;;151;Europe/Kyiv;2022-10-27;Ukraine;49.88005, 36.73723
705743;Shirokoye;Shirokoye;Kitaj,Shiroke,Shirokoe,Shirokoye,Кита́й,Широке,Широкое;P;PPLA3;UA;Ukraine;;11;0116;11152625;;1491;110;112;Europe/Simferopol;2022-10-27;Ukraine;45.20029, 34.05069
705782;Kyselivka;Kyselivka;Kiselevka,Kiselivka,Kiselëvka,Kyselivka,Киселівка;P;PPL;UA;Ukraine;;16;4806;;;1256;49;50;Europe/Kyiv;2022-10-27;Ukraine;47.00204, 32.46997
705854;Kyrykivka;Kyrykivka;Kirikivka,Kirikovka,Kyrykivka,Кириковка,Кириківка;P;PPL;UA;Ukraine;;21;5904;;;3202;;114;Europe/Kyiv;2022-10-27;Ukraine;50.36408, 35.1149
706571;Kozyatyn;Kozyatyn;Kazatin,Kosjatyn,Koziatyn,Kozjatin,qwzyʼtyn,Казатин,Козятин,קוזיאטין;P;PPLA2;UA;Ukraine;;23;0512;;;23241;307;295;Europe/Kyiv;2023-09-04;Ukraine;49.7164, 28.83858
706950;Kamianets-Podilskyi;Kamianets-Podilskyi;Kam'janec'-Podil's'kij,Kamenec-Podol'skij,Kamenec-Podolski,Kamianets-Podilskyi,Kamianets-Podilskyï,Kamieniec Podolski,Kamjanec-Podiljski,Kamjanets-Podilskoi,Kamjanets-Podilskyi,Kamjanets-Podilskyj,Kamjanets-Podilskõi,Kamjanez-Podilskyj,qmnyz-pwdwlsqy,qʼamʻnyz,qʼamʻnʻz־pʼdʼlsq,Каменец-Подолски,Каменец-Подольский,Кам’янець-Подільський,קאַמעניץ,קאַמענעץ־פאדאלסק,קמניץ-פודולסקי;P;PPLA2;UA;Ukraine;;09;6802;;;97908;164;219;Europe/Kyiv;2023-01-23;Ukraine;48.67882, 26.58516
707099;Kalush;Kalush;Kalouch,Kalus,Kalusch,Kalush,Kalusz,Kaluš,Kałusz,karushu,Калуш,קאַלוש,カルシュ;P;PPLA2;UA;Ukraine;;06;2606;;;65088;290;318;Europe/Kyiv;2023-01-23;Ukraine;49.02398, 24.37206
707245;Kairy;Kairy;Kairi,Kairy,Kayiry,Zapadnyye Kairy,Каїри;P;PPL;UA;Ukraine;;08;6506;;;3364;;58;Europe/Kyiv;2022-10-27;Ukraine;46.94611, 33.70519
707769;Hvizdets;Hvizdets;Chvizntets,Gvizdec',Gvizdehc',Gvizdets,Gvozdec,Gwozdziec,Gwoździec,Hvizdec,Hvizdec',Hvizdet,Hvizdets,Hvizdeț,Hwisdez,gwwyzdz,he wei ci dai ci,Χβιζντέτς,Гвоздец,Гвіздець,Гвіздэць,Գվիզդեց,גוויזדץ,赫维兹代茨;P;PPL;UA;Ukraine;;06;2608;;;1858;276;286;Europe/Kyiv;2022-10-27;Ukraine;48.5786, 25.27861
708403;Hornostayivka;Hornostayivka;Gornostaevka,Gornostaivka,Hornostaivka,Hornostaïvka,Горностаевка,Горностаївка;P;PPLA2;UA;Ukraine;;08;6506;;;6541;82;47;Europe/Kyiv;2022-10-27;Ukraine;47.01171, 33.72987
708717;Hlukhivtsi;Hlukhivtsi;Glukhivci,Glukhovcy,Hloukhivtsi,Глуховцы,Глухівці;P;PPL;UA;Ukraine;;23;0512;;;3277;267;278;Europe/Kyiv;2022-10-27;Ukraine;49.77149, 28.72976
708784;Hlevakha;Hlevakha;Glevakha,Hlevakha,Глеваха;P;PPL;UA;Ukraine;;13;3214;;;8742;;188;Europe/Kyiv;2022-10-27;Ukraine;50.27423, 30.32706
709074;Shtormovoye;Shtormovoye;Frunzevka,Shtormove,Shtormovoe,Shtormovoye,Voznesenovka,Вознесе́новка,Фру́нзевка,Штормове,Штормовое;P;PPLA3;UA;Ukraine;;11;0108;11153114;;1124;3;4;Europe/Simferopol;2022-10-27;Ukraine;45.26717, 33.08693
709862;Dobrushino;Dobrushino;Dobrushine,Dobrushino,Добрушине,Добрушино;P;PPLA3;UA;Ukraine;;11;0108;11153090;;1213;67;66;Europe/Simferopol;2022-10-27;Ukraine;45.37441, 33.36547
710532;Zavodske;Zavodske;Chervonozavods'ke,Chervonozavodskoe,Stalinka,Zavods'ke,Zavodske,Zavodskoe,Zavodské,Заводское,Заводське,Сталінка,Червонозаводское,Червонозаводське;P;PPL;UA;Ukraine;;18;5306;;;7832;111;107;Europe/Kyiv;2022-10-27;Ukraine;50.40065, 33.40118
710538;Chervone;Chervone;Cervone,Chehrvoneh,Chervone,Chervoni,Chervonnoye,Chervonoe,Chervonoye,Czerwone,Tchervone,Tjervone,Tscherwone,qie er wo nei,Çervone,Červone,Червоне,Червони,Червоное,Чэрвонэ,切尔沃内,切爾沃內;P;PPL;UA;Ukraine;;27;1802;;;2763;;227;Europe/Kyiv;2022-10-27;Ukraine;49.95114, 28.86631
710565;Radyvyliv;Radyvyliv;Chervonoarmeysk,Chervonoarmiys'k,Chervonoarmiys’k,Radiviliv,Radivilov,Radyvyliv,Radzivilluv,Radzivilov,Radziwillow,Radziwiłłów,rʼdybylyb,rʼdzybylwb,Радивилов,Радивилів,ראדזיבילוב,ראדיביליב;P;PPL;UA;Ukraine;;19;5604;;;10427;;221;Europe/Kyiv;2023-05-01;Ukraine;50.12994, 25.25576
710681;Chornorudka;Chornorudka;Chernorudka,Chornorudka,Чернорудка,Чорнорудка;P;PPL;UA;Ukraine;;27;1802;;;1005;;240;Europe/Kyiv;2022-10-27;Ukraine;49.8428, 29.06143
710687;Chernomorskoye;Chernomorskoye;Ak-Mechet',Ak-Mechet’,Chernomorskoe,Chernomorskoye,Chornomors'ke,Chornomors’ke,Черноморское,Чорноморське;P;PPL;UA;Ukraine;;11;0108;11153132;;11039;20;17;Europe/Simferopol;2023-01-21;Ukraine;45.50657, 32.69776
710846;Cheponosy;Cheponosy;Ceponosa,Cheponosa,Cheponosi,Cheponosy,Tcheponossy,Tchéponossy,Чепоноси,Чепоносы;P;PPL;UA;Ukraine;;03;7304;;;1441;221;227;Europe/Kyiv;2022-10-27;Ukraine;48.48428, 26.35383
711134;Burshtyn;Burshtyn;Boersjtyn,Bourchtyn,Burschtyn,Burshtin,Burshtyn,Bursjtyn,Burstin,Burstina,Burstyn,Bursztyn,Burştın,Burština,Burštyn,Burștîn,Ho phach,Hổ phách,ampar,burushutin,bwrshtyn,bwrstyn,hobag,hu po,kohaku,Бурштин,Бурштын,Բուրշտին,בורשטין,بورشتين,بورشتین,அம்பர்,ბურშტინი,コハク,ブルシュティン,琥珀,호박;P;PPL;UA;Ukraine;;06;2604;;;14737;211;252;Europe/Kyiv;2023-04-30;Ukraine;49.25193, 24.63339
711382;Brusyliv;Brusyliv;Brusiliv,Brusilov,Brussilow,Brusyliv,Брусилов,Брусилів;P;PPLA3;UA;Ukraine;;27;1804;;;4707;;166;Europe/Kyiv;2022-10-27;Ukraine;50.28449, 29.52626
711621;Borova;Borova;Borova,Borovaja,Borovaya,Борова,Боровая;P;PPL;UA;Ukraine;;13;3214;;;7241;;162;Europe/Kyiv;2022-10-27;Ukraine;50.17625, 30.10429
711623;Borova;Borova;Borova,Borovaja,Borovaya,Borowaja,Борова,Боровая;P;PPL;UA;Ukraine;;07;6304;;;5174;;93;Europe/Kyiv;2022-10-27;Ukraine;49.37666, 37.64103
711660;Boryspil;Boryspil;Borispil',Borispilj,Borispilo,Borispol',Borispol’,Boryspil,Boryspil',Boryspil’,Boryspol,boruisupiri,Борисполь,Бориспіль,ボルィースピリ;P;PPLA2;UA;Ukraine;;13;3204;;;64117;;113;Europe/Kyiv;2023-01-23;Ukraine;50.35269, 30.95501
712926;Balakliia;Balakliia;Balakleja,Balakleya,Balakliia,Balaklija,Balakliya,Балаклея,Балаклія;P;PPL;UA;Ukraine;;07;6304;;;26334;;83;Europe/Kyiv;2023-08-26;Ukraine;49.45595, 36.84433
712967;Bakhmach;Bakhmach;Bachmatsch,Bakhmach,Bakhmach Romenskiy,Бахмач;P;PPL;UA;Ukraine;;02;7404;;;16862;;144;Europe/Kyiv;2023-05-01;Ukraine;51.18144, 32.83463
712981;Bahrynivka;Bahrynivka;Bagrinivka,Bagrinovka,Bahrinesti,Bahrynivka,Bakhrineshte,Bakhrineshti,Bakhrineshtiye,Băhrineşti,Băhrinești,Багринівка;P;PPL;UA;Ukraine;;03;7306;;;1456;399;415;Europe/Kyiv;2022-10-27;Ukraine;47.98272, 25.94581
713410;Andriyevo-Ivanivka;Andriyevo-Ivanivka;Andrievo-Ivanivka,Andriievo-Ivanivka,Andriïévo-Ivanivka,Андрієво-Іванівка;P;PPL;UA;Ukraine;;17;5102;;;1692;45;39;Europe/Kyiv;2022-10-27;Ukraine;47.50322, 30.46247
713470;Andriyivka;Andriyivka;Andreevka,Andriivka,Andriïvka,Андреевка,Андріївка;P;PPL;UA;Ukraine;;26;2302;;;2755;88;91;Europe/Kyiv;2022-12-13;Ukraine;47.09351, 36.58949
713577;Alekseyevka;Alekseyevka;Alekseevka,Alekseyevka,Ehski-Alikech,Oleksiivka,Алексеевка,Олексіївка,Эски́-Алике́ч;P;PPLA3;UA;Ukraine;;11;0112;11152992;;913;72;69;Europe/Simferopol;2022-10-27;Ukraine;45.58194, 33.6298
860012;Okny;Okny;Krasni Okni,Krasni Okny,Krasnyye Okny,Okna,Okni,Okny,Красні Окни,Окни,Окны;P;PPLA2;UA;Ukraine;;17;5112;;;5290;71;83;Europe/Kyiv;2023-03-31;Ukraine;47.54293, 29.45586
7280677;Denyshi;Denyshi;Denishi,Denyshi,Дениші,Деныши;P;PPL;UA;Ukraine;;27;1804;;;1164;;210;Europe/Kyiv;2022-10-27;Ukraine;50.21415, 28.40395
8504779;Kriukivschina;Kriukivschina;Krjukivshhina,Krjukovshhina,Крюковщина,Крюківщина;P;PPL;UA;Ukraine;;13;3208;;;3509;;177;Europe/Kyiv;2022-10-27;Ukraine;50.37153, 30.36861
12156374;Dranytsya;Dranytsya;Dranica,Dranicja,Dranytsia,Sendreni,Șendreni,Драница,Драниця;P;PPL;UA;Ukraine;;03;7304;;;1886;118;119;Europe/Kyiv;2022-10-27;Ukraine;48.22735, 26.53286
12156419;Vladychna;Vladychna;Vladichna,Vladicina,Vladychna,Vladytchna,Vlădicina,Владична,Владычна;P;PPL;UA;Ukraine;;03;7304;;;1742;193;204;Europe/Kyiv;2022-10-27;Ukraine;48.42728, 26.34034
686896;Zolochiv;Zolochiv;Solotschiw,Zlochev,Zlochuv,Zloczow,Zolachyu,Zolochev,Zolochiv,Zolociv,Zolociva,Zolocivas,Zolociw,Zolocsiv,Zolocziw,Zolotchiv,Zolotjiv,Zolotsiv,Zolotsjiv,Zolotšiv,Zoloçiv,Zoločiv,Zoločiva,Zoločivas,Zoločiw,Zołocziw,Złoczów,jollochiu,tslwktswf,zlwtswb,zolochevi,zorochiu,zuo luo qiao fu,zwlwtshyf,Золачыў,Золочев,Золочив,Золочів,Զոլոչև,זלוטשוב,تسلوکتسوف,زولوتشيف,ზოლოჩევი,ゾーロチウ,佐洛乔夫,졸로치우;P;PPLA2;UA;Ukraine;;15;4604;;;22608;;267;Europe/Kyiv;2023-09-02;Ukraine;49.80755, 24.90056
686928;Zmiiv;Zmiiv;Gottvald,Gotval'd,Gotval’d,Zmiev,Zmiiv,Zmiyev,Zmiyiv,Змиев,Зміїв;P;PPL;UA;Ukraine;;07;6314;;;13737;;92;Europe/Kyiv;2023-05-01;Ukraine;49.68886, 36.3576
687700;Zaporizhzhya;Zaporizhzhya;Aleksandrovsk,Alexandrovsk,OZH,Oleksandrivs'k,Saporischschja,Saporoschje,Saporoshje,Zaparozhzha,Zaporijja,Zaporijjia,Zaporijjâ,Zaporijya,Zaporiyia,Zaporizhja,Zaporizhzhia,Zaporizhzhya,Zaporizia,Zaporizja,Zaporizza,Zaporizzia,Zaporizzja,Zaporizzsja,Zaporižia,Zaporižja,Zaporižžia,Zaporižžja,Zaporoye,Zaporoze,Zaporozh'e,Zaporozhje,Zaporozhye,Zaporozi,Zaporozje,Zaporoże,Zaporožje,Záporoží,zabarwjya,zha bo li ri zha,zha bo luo re,Алекса́ндровск,Запарожжа,Запорожье,Запорожје,Запоріжжя,Запоріжя,Олекса́ндрівськ,زاباروجيا,扎波罗热,扎波里日扎;P;PPLA;UA;Ukraine;;26;2306;;;710052;105;63;Europe/Kyiv;2023-01-22;Ukraine;47.85167, 35.11714
687796;Zaliznychne;Zaliznychne;20-richchja Zhovtnja,20-річчя Жовтня,20e Anniversaire d'Octobre,Salisnytschne,XX-richia Zhovtnia,Zaliznichne,Zaliznichni,Zaliznichnoe,Zaliznicine,Zaliznicne,Zaliznychne,Zaliznychneh,Zaliznycne,Zaliznyczne,Zaliznytchne,Zaliznytchné,Zaliznytjne,Zaliznyčne,Zaliznîcine,Zaliznıçne,Zaļiznične,zha li ci ni qi nei,Зализничне,Зализнични,Зализничное,Залізничне,Залізнычнэ,Զալիզնիչնոե,扎利兹尼奇内;P;PPL;UA;Ukraine;;26;2310;;;1099;155;153;Europe/Kyiv;2022-12-13;Ukraine;47.64855, 36.16715
688022;Yuryivka;Yuryivka;Jur'evka,Jur'ivka,Yourivka,Yourïvka,Юрьевка,Юр’ївка;P;PPL;UA;Ukraine;;04;1212;;;2193;80;80;Europe/Kyiv;2023-01-18;Ukraine;48.74323, 36.01692
688806;Vvedenka;Vvedenka;Tamur,Vadeni,Vedenskoe,Vvedenka,Vvédenka,Vădeni,Wedenskoje,fu wei jian ka,Введенка,Веденское,弗韋堅卡;P;PPL;UA;Ukraine;;17;5104;;;1015;37;38;Europe/Kyiv;2023-03-23;Ukraine;46.17, 29.53299
688869;Voznesenka Persha;Voznesenka Persha;Vosneseni,Vosneșeni,Voznesenka,Voznesenka Persha,Voznesenka-Pervaja,Voznessenka Percha,wo zi nie xian ka pei er sha,Вознесенка Перша,Вознесенка-Первая,沃茲涅先卡佩爾沙;P;PPL;UA;Ukraine;;17;5106;;;1044;84;86;Europe/Kyiv;2022-10-27;Ukraine;46.1316, 29.47882
689552;Vinogradnoye;Vinogradnoye;Vinogradne,Vinogradnoe,Vinogradnoye,Виноградне,Виноградное;P;PPL;UA;Ukraine;;11;0120;;;1494;171;233;Europe/Simferopol;2022-10-27;Ukraine;44.48149, 34.12973
689860;Verkhniy Yasenov;Verkhniy Yasenov;Jasienow,Verkhnij Jasenov,Yasenuv Gurny,Верхний Ясенов;P;PPL;UA;Ukraine;;06;2602;;;1205;;532;Europe/Kyiv;2022-10-27;Ukraine;48.16156, 24.94532
690082;Velykodolynske;Velykodolynske;Bol'shaya Akkarzha,Bol’shaya Akkarzha,Gros-Libental,Gross-Libental',Gross-Libental’,Spartakovka,Velikodolins'ke,Velikodolinskoye,Velykodolinske,Velykodolynske,Vélykodolynské,Великодолинське;P;PPL;UA;Ukraine;;17;5110;;;13856;19;19;Europe/Kyiv;2022-10-27;Ukraine;46.34642, 30.57902
690147;Velyki Sorochyntsi;Velyki Sorochyntsi;Bol'shie Sorochincy,Bol'shiye Sorochintsy,Bol’shiye Sorochintsy,Vehlyki Sarochynci,Veliki Sorochinci,Veliki Sorochincy,Veliki Sorociinti,Veliki Sorocinci,Veliki Sorotsintsi,Veliki Sorotxintsi,Veliki Soročinci,Veliki Soròtxintsi,Velikije Sorotjintsy,Velikiye Sorochintsy,Velyki Sorochyntsi,Velyki Sorocynci,Velyki Sorocyntsi,Velyki Sorotjyntsi,Velyki Sorotsjyntsi,Velyki Sorotsyntsi,Velyki Soroçyntsi,Velyki Soročynci,Velîki Sorociînți,Verkhniye Sorochintsy,Vеlykі Sоrоtšyntsі,Welyki Sorotschynzi,Wielkie Soroczynce,Wielkie Soroczyńce,da suo luo qin qi,fylyky swrwtshyntsy,wlyky srchyntsy,Βελίκι Σορότσιντσι,Большие Сорочинцы,Велики Сорочинци,Велики Сорочинцы,Великі Сорочинці,Вэлыкі Сарочынці,Վելիկիե Սորոչինցի,فيليكي سوروتشينتسي,ولیکی سرچینتسی,ველიკიე-სოროჩინცი,ヴェルィーキ・ソローチンツィ,大索羅欽齊;P;PPL;UA;Ukraine;;18;5306;;;4050;;100;Europe/Kyiv;2022-10-27;Ukraine;50.02314, 33.94144
690274;Velyka Buda;Velyka Buda;Buda Mare,Velika Buda,Velikaja Buda,Velyka Bouda,Vélyka Bouda,Велика Буда,Великая Буда;P;PPL;UA;Ukraine;;03;7306;;;1291;209;215;Europe/Kyiv;2022-10-27;Ukraine;48.14793, 26.0973
690281;Velyka Bilozerka;Velyka Bilozerka;Velika Bilozerka,Velikaja Belozerka,Velikaja Belozjorka,Velikaya Belozyorka,Velyka Bilozerka,Velîka Bilozerka,Velıka Bilozerka,Vélyka Bilozerka,Vеlykа Bіlоzеrkа,Welyka Biloserka,Welyka Bilozerka,Wełyka Biłozerka,da bi luo ze er ka,fylyka bylwzyrka,Велика Білозерка,Великая Белозерка,Великая Белозёрка,Վելիկայա Բելոզյորկա,فيليكا بيلوزيركا,大比洛澤爾卡;P;PPL;UA;Ukraine;;26;2304;;;6200;50;50;Europe/Kyiv;2023-01-19;Ukraine;47.27572, 34.68457
690973;Turgenevka;Turgenevka;Teberti,Turgenevka,Теберти́,Тургеневка,Тургенєвка;P;PPL;UA;Ukraine;;11;0102;11152809;;1359;187;178;Europe/Simferopol;2022-10-27;Ukraine;44.69747, 33.83007
690985;Turbiv;Turbiv;Tourbiv,Turbiu,Turbiv,Turbiw,Turbov,Turbow,Turbów,tu er bi fu,twrbyf,Турбив,Турбов,Турбів,Турбіў,توربيف,圖爾比夫;P;PPL;UA;Ukraine;;23;0502;;;6166;240;245;Europe/Kyiv;2022-10-27;Ukraine;49.34078, 28.71831
691062;Tsvitkove;Tsvitkove;Cvetkovo,Cvitkove,Cvitkoveh,Cwitkowe,Svoboda,Tsvitkove,Tsvitkové,Tvitkove,Zwitkowe,ci wei te ke wei,Țvitkove,Свобода,Цветково,Цвіткове,Цвітковэ,Ցվետկովո,茨維特科韋;P;PPL;UA;Ukraine;;01;7108;;;1157;174;171;Europe/Kyiv;2022-10-27;Ukraine;49.1549, 31.53192
691310;Trykraty;Trykraty;Skarzhinka,Trikrati,Trikraty,Trixraty,Trykraty,Трикрати,Трикраты;P;PPL;UA;Ukraine;;16;4804;;;2009;56;58;Europe/Kyiv;2022-10-27;Ukraine;47.71678, 31.4064
694036;Shyrokolanivka;Shyrokolanivka;Karl Libknekhta,Landau,Schyrokolaniwka,Shirokolanivka,Shirokolanovka,Shyrokolanivka,Sirokolanivka,Sirokolanovka,Sjyrokolanivka,Syrokolanivka,Szyrokolaniwka,Szyrokołaniwka,shen luo ke la ni fu ka,shirokoraniuka,Şyrokolanivka,Širokolaņivka,Šyrokolanivka,Šyrоkоlаnіvkа,Șîrokolanivka,Широколановка,Широколанівка,Շիրոկոլանովկա,シロコラニウカ,什羅科拉尼夫卡;P;PPL;UA;Ukraine;;16;4806;;;1833;55;55;Europe/Kyiv;2022-10-27;Ukraine;47.16609, 31.43171
694073;Shypyntsi;Shypyntsi;Schypynzi,Shipentsi,Shipinci,Shipincy,Shipintsy,Shypynci,Shypyntsi,Sipenit,Sjypyntsi,Sypyntsi,Szypynci,Şypyntsi,Šypyntsі,Șipeniț,Шипинцы,Шипинці,Шыпынці,Շիպինցի;P;PPL;UA;Ukraine;;03;7306;;;3160;181;180;Europe/Kyiv;2022-10-27;Ukraine;48.37598, 25.75018
694745;Savran;Savran;Savran,Savran',Саврань;P;PPLA2;UA;Ukraine;;17;5112;;;6264;89;97;Europe/Kyiv;2022-10-27;Ukraine;48.1293, 30.0833
694954;Sadove;Sadove;Al't-El'ft,Fere-Champenoise II,Fersampenuaz-Mare,Fersampenuazul Mare,Fershampenazul Mare,Ferşampenuaz-Mare,Ferșampenuazul Mare,Neu-elft,Sadove,Sadoveh,Sadovoye,Sadowe,Shampanauz,sa duo wei,Альт-Ельфт,Садове,Садовэ,Шампанауз,薩多韋;P;PPL;UA;Ukraine;;17;5106;;;1020;25;26;Europe/Kyiv;2022-10-27;Ukraine;46.01999, 29.27624
695355;Roylyanka;Roylyanka;Raileanca,Roilianka,Rojljanka,Roïlianka,Răileanca,luo yi liang ka,Ройлянка,羅伊良卡;P;PPL;UA;Ukraine;;17;5104;;;1746;56;67;Europe/Kyiv;2022-10-27;Ukraine;46.28821, 29.79365
695574;Rodnikovo;Rodnikovo;Rodnikove,Rodnikovo,Staryj Kulchuk,Родникове,Родниково,Старый Кулчу́к;P;PPLA3;UA;Ukraine;;11;0116;11152619;;3492;159;159;Europe/Simferopol;2022-10-27;Ukraine;45.04296, 33.95407
695653;Ripky;Ripky;Reoki,Repki,Ripki,Ripky,Ripkí,Ripkî,Ripkı,Rypky,li pu ji,ripuki,Ριπκί,Репки,Рыпкы,Ріпки,Ռեպկի,リプキー,里普基;P;PPL;UA;Ukraine;;02;7410;;;6643;;145;Europe/Kyiv;2023-05-01;Ukraine;51.80105, 31.08383
695826;Rakiv Lis;Rakiv Lis;Rakiv Lis,Rakov Les,Rakovy Lyas,Раків Ліс;P;PPL;UA;Ukraine;;24;0704;;;2958;;153;Europe/Kyiv;2022-10-27;Ukraine;51.62174, 24.92427
696063;Pukhivka;Pukhivka;Pukhivka,Pukhovka,Пуховка,Пухівка;P;PPL;UA;Ukraine;;13;3206;;;1996;96;97;Europe/Kyiv;2022-10-27;Ukraine;50.6097, 30.7177
696739;Ivanivka;Ivanivka;Ivanivka,Ivanovka,Pokrovka,Іванівка,Ивановка;P;PPL;UA;Ukraine;;16;4806;;;1341;24;31;Europe/Kyiv;2022-10-27;Ukraine;46.6541, 31.66495
696771;Pohrebyshche;Pohrebyshche;Pogrebishhe,Pohrebychtche,Pohrebyschtsche,Pohrebyszcze,Pohrébychtché,Погребище;P;PPLA2;UA;Ukraine;;23;0502;;;9620;226;225;Europe/Kyiv;2022-10-27;Ukraine;49.48508, 29.25988
697177;Pysarivka;Pysarivka;Pisarevka,Pisarivka,Pysarivka,Писаревка,Писарівка;P;PPL;UA;Ukraine;;17;5112;;;1677;151;138;Europe/Kyiv;2022-10-27;Ukraine;48.04988, 29.04549
697739;Perehonivka;Perehonivka;Peregonivka,Peregonovka,Perehonivka,Перегоновка,Перегонівка;P;PPL;UA;Ukraine;;10;3502;;;3354;;119;Europe/Kyiv;2022-10-27;Ukraine;48.53218, 30.52091
698450;Orativ;Orativ;Orativ,Oratov,Оратов,Оратів;P;PPLA2;UA;Ukraine;;23;0502;;;2786;224;246;Europe/Kyiv;2022-10-27;Ukraine;49.18594, 29.52889
699210;Novoselivka;Novoselivka;Novoselivka,Novoselovka,Novosselivka,Novossélivka,Novosëlovka,Новоселівка;P;PPL;UA;Ukraine;;17;5102;;;1257;100;106;Europe/Kyiv;2022-10-27;Ukraine;47.16395, 30.82627
699334;Poltavka;Poltavka;Novopokrovka,Poltavka,Новопокро́вка,Полтавка;P;PPLA3;UA;Ukraine;;11;0112;11152925;;1937;70;68;Europe/Simferopol;2022-10-27;Ukraine;45.35133, 34.18371
700295;Neresnytsia;Neresnytsia;Neresnicja,Neresnitsa,Neresnytsia,Neresnytsya,Nizhnya Novoselitsa,Novoselice,Novoselitsa,Нересниця;P;PPL;UA;Ukraine;;25;2108;;;3617;;309;Europe/Kyiv;2022-12-13;Ukraine;48.12261, 23.77425
700823;Moloha;Moloha;Molga,Mologa,Moloha,mo luo jia,Молога,Մոլոգա,莫洛加;P;PPL;UA;Ukraine;;17;5104;;;2046;19;4;Europe/Kyiv;2022-10-27;Ukraine;46.21653, 30.23078
701063;Myrne;Myrne;Frejdental',Freudental,Freydental',Freydental’,Mikolaivka,Mirne,Mirnoe,Mirnoye,Myrne,Mîrne,mi er nie,Миколаївка,Мирне,Мирное,Фрейденталь,米爾涅;P;PPL;UA;Ukraine;;17;5110;;;2443;44;43;Europe/Kyiv;2023-03-31;Ukraine;46.4681, 30.37136
701372;Mena;Mena;Mena,Мена;P;PPL;UA;Ukraine;;02;7402;;;10935;;129;Europe/Kyiv;2023-05-02;Ukraine;51.5217, 32.21568
702491;Lysyanka;Lysyanka;Lisjanka,Lysjanka,Lyssianka,Лисянка,Лысянка;P;PPLA2;UA;Ukraine;;01;7102;;;7737;160;161;Europe/Kyiv;2022-10-27;Ukraine;49.25045, 30.82782
702569;Lutsk;Lutsk;Loetsk,Loutsk,Luc'k,Luck,Luckas,Lucko,Luts'k,Lutsk,Luts’k,Luzk,UCK,lwzq,Łuck,Луцк,Луцьк,לוצק;P;PPLA;UA;Ukraine;;24;0708;;;215986;;192;Europe/Kyiv;2023-01-22;Ukraine;50.75932, 25.34244
703198;Lepetykha;Lepetykha;Lepetikha,Lepetykha,Лепетиха;P;PPL;UA;Ukraine;;16;4802;;;1190;76;75;Europe/Kyiv;2022-10-27;Ukraine;47.32739, 33.05024
704202;Khrustalnyi;Khrustalnyi;Khrustal'nij,Khrustalnyi,Krasni Luc,Krasni Luč,Krasnij Luch,Krasnyi Luch,Krasnyj luch,Krasnyy Luch,Krassnyj Lutsch,Красний Луч,Красный луч,Хрустальний;P;PPL;UA;Ukraine;;14;4408;;;79533;;266;Europe/Kyiv;2023-04-27;Ukraine;48.13954, 38.93715
704277;Krasne;Krasne;Krasne,Krasnoe,Krasnoye,Красне,Красное;P;PPL;UA;Ukraine;;15;4604;;;6250;;220;Europe/Kyiv;2022-10-27;Ukraine;49.91447, 24.6134
705433;Kolochava;Kolochava;Alsokalocsa,Alsókalocsa,Kolocava,Koloceava,Kolochava,Kolotsava,Kolotschawa,Kolotsjava,Koloçava,Koloĉava,Koločava,Kоlоtšаvа,Lazy,Nizhni Kolochava,ke luo qia wa,Колочава,Կոլոչավա,კოლოჩავა,科洛恰瓦;P;PPL;UA;Ukraine;;25;2112;;;4839;;551;Europe/Kyiv;2022-12-13;Ukraine;48.42685, 23.69769
706805;Karapchiv;Karapchiv;Karapchev,Karapchiu,Karapchiv,Karapchov,Karapchu,Карапчів;P;PPL;UA;Ukraine;;03;7306;;;2092;352;329;Europe/Kyiv;2022-10-27;Ukraine;48.08149, 25.84169
707002;Kamiane;Kamiane;Kamyane,Kam'jane,Kameane,Kamenni,Kamennoe,Kamennoye,Kamiane,Kamjane,Kamyane,Kam”yane,Millerovo,ka mu ya nei,Каменни,Каменное,Кам’яне,卡姆亚内;P;PPL;UA;Ukraine;;14;4408;;;3116;;282;Europe/Kyiv;2022-12-13;Ukraine;48.16829, 39.16537
707317;Iza;Iza;Isa,Iza,Іzа,Іза,Иза,Իզա,איזה;P;PPL;UA;Ukraine;;25;2112;;;5237;182;183;Europe/Kyiv;2022-12-13;Ukraine;48.21525, 23.32867
